Taxon	Agile	Amber	Apple	Brave	Cedar	Crown	Dance	Drive	Dwell	Eagle	Earth	Fleet	Giant	Glint	Grace	Honor	Inlet	Joker	Kneel	Knife	Latch	Lemon	Magic	Mover	North	Novel	Ocean	Outer	Overt	Paint	Quiet	Quirk	Roast	Rocky	Shore	Smart	Spark	Storm	Trend	Truce	Unity	Value	Vapor	Water	Woven	Zebra	taxonomy
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae	5	0	1	2	2	3	2	7	2	1	0	2	1	2	5	8	3	0	0	5	0	2	2	0	0	0	4	0	2	2	7	5	1	2	1	3	0	1	1	0	0	0	8	2	1	1	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae	0	1	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	2	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Sandaracinaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Vulgatibacteraceae	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Vulgatibacteraceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae	0	0	1	0	2	0	0	0	1	1	0	1	0	2	0	1	2	0	0	2	0	0	0	0	1	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	11	94	16	17	44	35	55	17	11	43	35	22	51	13	100	12	381	34	14	41	23	21	15	8	42	0	22	20	3	9	10	7	70	154	11	27	45	6	32	0	0	0	10	10	15	55	d__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	0	2	3	1	0	1	7	0	1	2	0	1	2	4	4	1	4	2	0	2	3	1	3	1	0	0	3	2	2	5	1	0	0	4	1	2	1	2	0	0	0	0	4	2	0	1	d__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nautiliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Nautiliales; f__Nautiliaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae	0	0	1	0	0	0	2	1	1	0	0	0	0	2	0	3	2	0	1	0	0	0	1	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	7	9	14	4	6	20	5	7	7	4	1	11	8	4	14	11	7	10	2	12	5	11	11	6	5	0	14	26	11	14	11	8	4	11	6	7	1	9	8	0	0	0	18	10	7	4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae	1	4	6	4	6	9	4	2	6	2	2	2	1	3	6	5	3	3	3	10	2	1	2	0	5	0	3	10	2	5	4	2	6	5	1	2	1	1	3	0	0	1	5	2	3	5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Colwelliaceae	1	0	2	0	0	0	0	1	2	0	0	0	1	0	0	0	2	1	0	0	0	2	0	0	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Ferrimonadaceae	0	2	1	1	0	2	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Ferrimonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Idiomarinaceae	2	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	1	1	3	0	1	0	0	1	0	1	4	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Moritellaceae	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae	0	3	1	0	3	1	2	0	1	0	1	3	4	1	0	2	4	1	1	3	1	2	2	2	1	0	2	3	1	4	2	1	2	4	1	1	2	2	2	0	0	0	2	2	1	2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Psychromonadaceae	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae	6	5	5	1	1	4	1	1	2	4	0	2	1	4	4	3	4	1	0	2	2	0	4	0	2	0	2	1	0	3	1	2	2	3	0	2	1	1	0	0	0	0	3	0	3	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae	0	2	3	1	0	1	2	0	3	3	0	1	3	1	0	2	1	1	0	1	0	0	1	0	0	0	1	2	0	1	3	1	0	1	1	0	0	0	1	0	0	0	0	1	2	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Halieaceae	0	1	0	1	2	1	0	0	2	2	1	0	0	3	1	0	0	1	1	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Microbulbiferaceae	2	1	1	0	1	1	0	0	0	0	1	1	0	0	2	1	1	0	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Microbulbiferaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Spongiibacteraceae	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae	0	3	1	1	7	4	3	3	3	2	1	8	0	3	3	2	3	2	0	7	0	2	0	0	2	0	6	1	4	0	8	2	1	3	3	3	0	2	4	0	0	0	3	1	1	2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae	1	5	1	2	0	4	2	8	4	1	2	4	2	3	2	8	1	5	0	3	0	2	3	3	2	0	3	4	3	2	6	2	0	5	0	1	1	2	6	0	0	0	6	5	1	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Granulosicoccaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Halothiobacillaceae	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Halothiobacillaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Wenzhouxiangellaceae	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Wenzhouxiangellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Woeseiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Woeseiaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Budviciaceae	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Budviciaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	3803	26	39	84	294	183	27	49	5161	42	46	53	32	121	48	23	32	201	63	267	31	24	231	16	22	2	25	293	1194	411	73	23	17	34	84	114	90	17	149	10	2	67	42	18	10	93	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae	5	5	9	2	4	6	4	3	4	9	2	2	2	2	10	7	3	4	0	4	2	1	5	1	1	0	2	3	3	7	3	3	0	11	5	2	2	1	6	0	1	0	6	2	4	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	1	2	2	2	3	2	1	1	2	1	0	2	3	0	33	3	2	2	0	3	0	2	6	0	1	0	0	1	1	1	1	1	2	2	0	0	1	2	1	0	0	0	1	1	1	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	2	3	2	0	3	4	4	1	4	14	1	3	2	2	4	2	2	0	5	2	5	6	4	0	1	0	1	1	1	2	0	1	3	6	2	2	1	3	2	0	0	1	3	3	0	2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae	6	2	4	2	7	7	1	4	8	5	2	3	6	5	6	9	1	3	0	6	2	2	6	0	2	0	9	9	4	5	4	6	3	7	4	1	2	5	6	0	0	0	10	4	4	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	8	2	6	4	4	11	7	3	2	10	5	5	11	6	11	11	5	4	1	7	4	6	8	4	3	0	6	21	2	4	8	3	0	4	10	4	6	4	2	0	0	0	10	11	3	6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Immundisolibacterales; f__Immundisolibacteraceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae	1	3	1	1	0	2	1	1	4	1	0	1	0	4	4	2	0	1	2	4	3	1	1	1	0	0	3	2	0	0	0	0	0	2	0	2	0	1	1	0	0	0	1	2	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae	2	0	1	0	7	2	0	4	2	1	2	0	0	0	5	0	0	1	0	1	3	1	2	1	1	1	2	1	1	3	2	1	1	2	0	2	1	0	5	0	0	0	7	1	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Sinobacteraceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae	1	0	0	0	1	2	2	3	1	0	0	2	0	0	1	1	0	1	1	2	1	1	0	0	1	0	1	2	0	4	5	1	0	0	0	0	0	0	2	0	0	0	2	0	2	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Endozoicomonadaceae	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae	0	0	0	0	2	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Hahellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	2	0	7	5	7	10	6	10	6	2	2	8	3	5	8	16	7	1	20	4	1	3	7	1	1	0	5	9	2	1	10	2	0	3	8	4	1	2	7	2	2	0	8	3	2	5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Kangiellaceae	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Kangiellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae	1	1	2	1	2	1	0	0	2	1	0	3	0	0	1	1	1	2	0	3	0	0	3	0	1	0	2	4	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oleiphilaceae	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Saccharospirillaceae	0	2	0	0	1	1	1	0	0	0	0	3	0	0	0	0	1	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	2	1	0	0	0	0	0	0	1	1	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Orbales|f__Orbaceae	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Orbales; f__Orbaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	67	122	4	5	18	5	21	14	7	28	0	3	17	5	16	1	27	12	128	2	6	6	22	2	2	0	57	6	8	2	6	4	16	222	42	36	3	3	8	0	1	0	2	41	12	13	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	10	7	7	4	3	7	4	4	10	8	1	4	4	0	11	3	7	7	2	1	7	8	1	1	4	0	11	12	5	7	6	1	8	7	1	4	2	5	3	3	4	14	10	6	4	6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	127	62	139	40	73	91	63	74	46	47	33	62	61	57	111	112	73	73	40	93	43	44	84	135	51	4	95	103	278	116	93	54	26	123	56	47	28	35	57	2	4	9	106	72	37	68	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae	0	0	0	0	0	2	0	1	1	1	0	0	0	0	1	2	0	2	0	0	0	1	2	1	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae	1	1	2	1	0	0	2	1	0	0	0	1	0	0	2	2	2	4	0	1	1	1	2	1	1	0	2	1	0	0	3	4	0	0	1	1	0	1	1	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	0	3	1	1	2	2	0	1	0	2	0	1	1	2	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	3	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	8	6	4	7	7	7	13	3	8	8	2	6	3	6	12	4	5	8	2	6	5	3	6	1	1	0	8	14	6	1	7	5	3	14	6	5	0	3	7	0	0	0	8	7	4	6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	1	2	5	1	2	7	2	4	0	1	0	1	1	2	4	3	0	5	0	4	0	1	1	1	2	0	4	1	2	1	1	1	0	2	1	0	3	0	4	0	0	0	4	0	1	3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	50	21	69	18	28	23	32	23	21	17	14	24	23	23	42	40	30	33	14	45	20	28	19	37	20	1	37	45	19	40	39	29	21	60	20	18	12	12	26	1	1	1	45	34	13	18	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
d__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales|f__Hydrogenophilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	d__Bacteria; p__Proteobacteria; c__Hydrogenophilalia; o__Hydrogenophilales; f__Hydrogenophilaceae
d__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bacteriovoracales|f__Bacteriovoracaceae	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Oligoflexia; o__Bacteriovoracales; f__Bacteriovoracaceae
d__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bacteriovoracales|f__Halobacteriovoraceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Oligoflexia; o__Bacteriovoracales; f__Halobacteriovoraceae
d__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales|f__Bdellovibrionaceae	0	3	0	2	2	0	3	0	1	1	0	2	1	0	2	1	6	1	1	0	0	0	3	1	1	0	0	1	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Oligoflexia; o__Bdellovibrionales; f__Bdellovibrionaceae
d__Bacteria|p__Proteobacteria|c__Zetaproteobacteria|o__Mariprofundales|f__Mariprofundaceae	0	0	2	0	0	1	2	1	0	0	0	0	1	0	2	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__Mariprofundales; f__Mariprofundaceae
d__Bacteria|p__Spirochaetes|c__Spirochaetia|f__Leptospiraceae	6	2	2	0	0	1	0	1	1	0	1	1	2	2	2	0	3	0	3	0	0	0	2	1	0	0	4	7	0	2	1	0	0	2	0	2	0	1	1	0	0	0	2	0	1	1	d__Bacteria; p__Spirochaetes; c__Spirochaetia; f__Leptospiraceae
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae	2	2	3	1	2	0	0	2	0	1	1	1	3	2	4	0	1	4	2	1	1	1	5	3	1	0	1	1	1	1	0	0	1	3	2	2	1	0	0	0	0	0	2	2	1	2	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Brachyspirales; f__Brachyspiraceae
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Borreliaceae	0	1	1	2	1	4	1	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Borreliaceae
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	14	9	10	4	7	18	6	7	7	9	7	15	9	390	13	13	8	7	6	8	2	7	385	4	6	0	10	10	6	6	5	6	1	13	3	7	4	11	7	0	0	0	11	9	7	4	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae
